CUSTNAME;STREET;ZIPCODE;CITY;COUNTRY;VATNUMB;CUSTLANG;COMP;CUSTNUMB;DOCNUMB;DOCAMOUNT;DOCDATE;DUEDATE;PHONENUMBER;EMAILADDRESS;COMMENTS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345470;33.365,42;27/02/2014;27/07/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345471;14.703,12;27/02/2014;27/07/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345472;15.901,82;26/02/2014;26/07/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345336;21.474,17;26/02/2014;26/07/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF345337;133,40;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351449;229,42;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351450;473,41;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351451;699,19;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351452;229,42;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351453;389,65;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351454;116,53;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351455;747,49;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351456;28,69;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351457;114,74;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351458;747,49;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351459;72,83;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351460;247,63;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351461;249,16;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351462;174,80;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351463;233,06;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351464;116,53;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351465;1.542,70;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351466;174,80;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351467;174,80;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351468;233,06;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351469;116,53;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351470;156,21;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351471;472,64;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351472;620,10;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351473;127,52;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351474;100,05;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351475;664,44;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351476;115,25;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351477;207,64;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351478;116,72;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351479;1.175,09;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351480;100,05;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351481;149,34;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351482;66,70;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351483;215,30;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351484;33,35;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351485;1.152,50;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351486;721,26;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351487;193,34;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351488;433,76;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351489;480,84;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351490;672,92;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351491;2.260,45;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351492;577,51;17/04/2014;16/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF351493;1.617,07;10/04/2014;09/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350892;31.202,84;09/04/2014;08/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350782;8.570,49;09/04/2014;08/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350783;5.646,33;09/04/2014;08/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350784;14.885,87;09/04/2014;08/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350785;2.849,53;09/04/2014;08/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350786;1.273,26;09/04/2014;08/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350787;2.518,38;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350701;4.256,88;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350702;2.987,11;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350703;2.954,49;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350704;13.037,18;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350705;17.524,38;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350706;3.618,92;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350707;4.120,17;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350708;1.481,12;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350709;5.974,74;08/04/2014;07/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350710;29.610,46;07/04/2014;06/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350581;4.484,73;07/04/2014;06/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350582;4.677,64;07/04/2014;06/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350583;9.641,95;07/04/2014;06/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350584;7.584,46;07/04/2014;06/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350585;2.504,76;07/04/2014;06/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350586;2.389,03;07/04/2014;06/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350587;4.350,57;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350506;5.911,39;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350507;718,74;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350508;2.240,13;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350509;574,99;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350510;287,50;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350511;287,50;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350512;1.006,24;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350513;718,74;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350514;287,50;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350515;143,75;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350516;287,50;04/04/2014;03/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350517;373,23;03/04/2014;02/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350358;230,54;03/04/2014;02/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF350359;-541,77;03/04/2014;02/06/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF442127;853,96;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349824;4.173,90;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349825;963,96;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349826;1.168,29;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349827;2.083,00;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349828;895,01;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349829;2.170,05;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349830;1.642,95;26/03/2014;25/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349831;541,77;25/03/2014;24/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349604;440,38;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349287;5.265,57;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349288;890,34;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349289;683,41;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349290;776,37;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349291;12.868,35;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349292;373,23;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349293;230,54;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349294;4.031,85;24/03/2014;23/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349295;6.764,01;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348997;6.117,08;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348998;8.966,96;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348999;8.248,65;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349000;5.075,15;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349001;1.985,51;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349002;560,74;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349003;13.980,90;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349004;8.250,67;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349005;12.129,30;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349006;17.166,64;21/03/2014;20/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF349007;2.105,84;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348447;2.251,14;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348448;2.179,44;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348449;2.017,47;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348450;1.229,60;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348451;307,40;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348452;1.229,60;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348453;307,40;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348454;614,80;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348455;1.229,60;19/03/2014;18/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348456;534,55;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348235;83,05;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348236;83,05;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348237;498,33;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348238;319,18;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348239;1.653,99;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348240;4.601,57;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348241;612,81;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348242;972,66;18/03/2014;17/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF348243;1.030,92;14/03/2014;13/05/2014;1300000;;GROS
FEBELCO CV;EIGENLOSTRAAT_1;9100*2;SINT-NIKLAAS;BE;BE0458780306;NL;PIERRE FABRE;004615;PF347755;1.248,72;14/03/2014;13/05/2014;1300000;;GROS
